,advertising_id,recency,frequency,monetary,r,f,RFM
7390,1ced699b-213a-4e8e-ad4d-2e1077428b11,47,2,,1,1,Hibernating
7391,514439ae-5e97-47e7-83d5-cb9c1316629a,47,2,,1,1,Hibernating
7392,fe5c3a1e-29b6-4556-a0ae-dd849ea8e19d,47,2,,1,1,Hibernating
7393,dff58b31-2014-457a-aa4a-ca16962040c1,47,2,,1,1,Hibernating
7394,d72b0faf-99cb-4fe0-9b2d-3f15c335f741,47,2,,1,1,Hibernating
7395,c41c85d8-1db3-4c4e-b479-6e5b0b66a9be,47,2,,1,1,Hibernating
7396,b31bc866-4db6-4573-8ddb-345574515800,47,2,,1,1,Hibernating
7397,62ccf11d-67eb-45eb-a468-d8eeddb4766d,47,2,,1,1,Hibernating
7398,3948df50-b856-4071-8ae5-95951396b052,47,2,,1,1,Hibernating
7399,065394e3-22ef-4378-b990-4e559abc887c,47,2,,1,1,Hibernating
7400,1d9b1efd-7e9a-463e-add8-796012bb463b,47,2,,1,1,Hibernating
7401,db09a3ed-afc6-42ac-9a74-ddb8d0c50158,47,2,,1,1,Hibernating
7402,fdc6bf01-c02a-4763-b118-01eb486544ae,47,2,,1,1,Hibernating
7403,0afd7624-3fb6-42c2-bb9b-a2e2d7449f57,47,2,,1,1,Hibernating
7404,43c53f86-b7d3-455e-b972-3c3a9d17100e,47,2,,1,1,Hibernating
7405,edb7c25e-929b-42b8-b7b5-548bce408673,47,2,,1,1,Hibernating
7406,d9c0f7af-b532-4bed-b82d-f41b0c7fc6a9,47,2,,1,1,Hibernating
7407,239b19f2-7bbf-4fc7-8708-e04db1ff41cd,47,2,,1,1,Hibernating
7408,71414630-4795-498f-8859-2835b54cb4b2,47,2,,1,1,Hibernating
7409,71a4965a-72e1-444b-ba50-895b5235aa3d,47,2,,1,1,Hibernating
7410,e2668b81-93b7-4f3c-9aba-267c29eb7465,13,2,,4,1,Promising
7411,e20603d2-10c0-4a22-aa49-6b9b166fad0a,13,2,,4,1,Promising
7412,b8d322dc-4b82-4ece-8ac3-051d5022fe58,13,2,,4,1,Promising
7413,16851256-8a84-4c31-804a-bcf005267e3b,13,2,,4,1,Promising
7414,bb660cbb-a609-45b9-b79d-791eebc6d288,13,2,,4,1,Promising
7415,5d0507a9-389c-4cf4-84f2-135df5b70f77,13,2,,4,1,Promising
7416,6e3dcc5c-3176-48ca-be07-dcee6f7acdd0,13,2,,4,1,Promising
7417,04921473-f164-495a-97b9-e1d279f7835b,13,2,,4,1,Promising
7418,7735f47d-ad9a-4df4-a770-145d704521c2,13,2,,4,1,Promising
7419,224ffcaa-6c9b-4851-93c6-99488f9c6ca4,13,2,,4,1,Promising
7420,bea29034-466b-4dc4-90c2-2f5e7ca7b26d,13,2,,4,1,Promising
7421,27edbdb1-43d2-4467-831c-705d0ebc9abb,13,2,,4,1,Promising
7422,6e84ead4-c0e5-4a11-9817-50876e5cc8ab,13,2,,4,1,Promising
7423,89731c45-8dd7-47d5-959a-1e55b64d3613,13,2,,4,1,Promising
7424,acdad958-9299-4f12-be29-ddf48e163fcc,13,2,,4,1,Promising
7425,eb93d358-de65-48d8-84b8-76da312626ff,13,2,,4,1,Promising
7426,1530aae9-7591-43f0-b7b9-5f8b410e4d83,13,2,,4,1,Promising
7427,03edabb8-44b9-4672-b6bb-39b897f93c4f,13,2,,4,1,Promising
7428,9be3046c-30cf-46cd-ba82-9fd1e3e0618d,13,2,,4,1,Promising
7429,6a8a1cc4-c53f-4a12-a0fd-c9f6306db851,13,2,,4,1,Promising
7430,a5a23f4f-a85b-43ff-a377-5cc092aa7bab,13,2,,4,1,Promising
7431,c6797848-3b33-4f35-abd6-14eb9890c1ea,13,2,,4,1,Promising
7432,e886732d-b54e-48ea-97a4-ea2d5984d117,13,2,,4,1,Promising
7433,fa4f7e44-a91f-4a30-a044-70e339230278,13,2,,4,1,Promising
7434,989b381d-d878-4618-a0b8-b41cc6bd66a5,13,2,,4,1,Promising
7435,bec1106a-d80d-49f8-bb43-bc07ac19e9bb,13,2,,4,1,Promising
7436,c5180d8f-07cf-4d80-9931-6f9978d7c56e,13,2,,4,1,Promising
7437,75ad6523-3aeb-417e-b4f1-6735db712a79,13,2,,4,1,Promising
7438,027552ef-9ff6-4453-aac1-a3f245d8f459,13,2,,4,1,Promising
7439,54117b3c-af7c-4113-a0ad-30f45ce6fd9f,13,2,,4,1,Promising
7440,3c205b11-ded0-4130-86f3-54f4214f8273,13,2,,4,1,Promising
7441,a650ad47-38f1-4cff-9a31-c6cf03ff735e,13,2,,4,1,Promising
7442,81d4e52e-4da8-44b3-8210-691511123ae4,13,2,,4,1,Promising
7443,bf151494-973e-4f88-a0be-f8bb26c07061,13,2,,4,1,Promising
7444,b04a3948-76fe-48de-ba54-7abb3ad37451,13,2,,4,1,Promising
7445,c015c977-1ed7-469f-9567-8d5db3425761,13,2,,4,1,Promising
7446,81b45a6c-9641-43bc-a794-b256cb6c7411,13,2,,4,1,Promising
7447,7fadf881-66d1-4036-9e8f-ae6156a8ba3a,13,2,,4,1,Promising
7448,1d1a20df-1af9-460f-9944-f4e574c486ed,13,2,,4,1,Promising
7449,6b520ac6-e970-42b9-ad14-3230c130dce0,13,2,,4,1,Promising
7450,61ec778f-390f-4783-8fdd-beb29c313da0,13,2,,4,1,Promising
7451,be804026-60f8-4543-8277-3bc29b89bcc7,13,2,,4,1,Promising
7452,935836af-1e6e-4a43-a280-681b68a414af,13,2,,4,1,Promising
7453,4bcadd4e-2c99-4554-9a5f-5ead3671369a,13,2,,4,1,Promising
7454,e0d2d413-1cca-42c9-a5fb-dc0b70792f9f,13,2,,4,1,Promising
7455,4cb5bea3-8751-48ff-b583-020bb8e8fa63,13,2,,4,1,Promising
7456,1045d203-6b23-47d3-a075-fff4904319c1,13,2,,4,1,Promising
7457,bb4232bb-d1f3-4aa9-9370-91d3bdb8bbe7,13,2,,4,1,Promising
7458,e041a9c3-b953-4484-98ed-7784a17dfd41,13,2,,4,1,Promising
7459,98d64ed8-8fcf-438d-a73e-893dbdaf28b5,13,2,,4,1,Promising
7460,9ba968e4-3b63-470c-8a73-3100be2a6f62,13,2,,4,1,Promising
7461,abec3b9b-7a5f-45f5-9e1d-491e5524d1a3,13,2,,4,1,Promising
7462,1e99922b-a899-4d43-8e0b-51ccb8bb4274,13,2,,4,1,Promising
7463,e0f09672-0631-45b3-a820-d28596ad1cc9,13,2,,4,1,Promising
7464,0dedd483-e19f-4d23-81c1-599bd630517c,37,2,,1,1,Hibernating
7465,c658901f-db51-4a5f-a47c-51793b77c731,37,2,,1,1,Hibernating
7466,90a2b606-14a5-43f8-9ed0-e32c9f2edaf2,37,2,,1,1,Hibernating
7467,f9a2fa9d-6603-46d5-974f-d43115363786,37,2,,1,1,Hibernating
7468,9e87d2c7-dbf8-4bb4-bba0-e493e839206e,24,2,,2,1,Hibernating
7469,ba91faea-3e70-41d7-b176-fd19bd8d446f,24,2,,2,1,Hibernating
7470,58fc8119-5843-46a9-a88f-d44f6aed35a3,24,2,,2,1,Hibernating
7471,9cadf9b2-7ad5-4c5b-9771-749ceb474c91,24,2,,2,1,Hibernating
7472,bb75a943-d1b5-4189-b6e2-baa467469bc0,24,2,,2,1,Hibernating
7473,685be0f6-61ad-4b9f-a6ef-9ee2e8fbf16d,24,2,,2,1,Hibernating
7474,76169642-a77a-44fd-984d-345e431bb30b,24,2,,2,1,Hibernating
7475,d1a28d2f-d87e-40d9-a4d5-937cc62f7288,24,2,,2,1,Hibernating
7476,2009ee6d-6952-474b-85d5-fdb64ed31650,24,2,,2,1,Hibernating
7477,ba7189b0-e225-4a2f-a503-1f0ca544cfad,24,2,,2,1,Hibernating
7478,fdb8aec9-8658-4765-b713-3519c3e8e623,24,2,,2,1,Hibernating
7479,2a4b2ba0-f4a1-4316-98a0-6b9bf0c0a918,24,2,,2,1,Hibernating
7480,90708ed3-e9a8-4060-a100-222c34c1a1e0,24,2,,2,1,Hibernating
7481,c1043b74-571f-478c-9e8f-d5218848ee9c,24,2,,2,1,Hibernating
7482,78a0443f-6e32-4f67-8f8f-ba2806834cd9,24,2,,2,1,Hibernating
7483,1590baff-2112-410c-a829-d683f5f86e5d,24,2,,2,1,Hibernating
7484,dc7e65b5-85a8-4f9b-a17e-69d021c07851,24,2,,2,1,Hibernating
7485,ed559545-28e8-4e3e-a9f4-51e4e7cbb4a3,24,2,,2,1,Hibernating
7486,e8cf07f2-f690-4c8f-9a92-bdf7b967918e,24,2,,2,1,Hibernating
7487,68185f47-a6b9-4839-82c1-248b136b7afc,24,2,,2,1,Hibernating
7488,204084cc-23f9-4ea0-8546-20afcb11995c,24,2,,2,1,Hibernating
7489,8da5342d-2764-4c26-b272-267d3fb70dee,24,2,,2,1,Hibernating
7490,989246b8-a787-4da4-a544-f654900bb6c0,24,2,,2,1,Hibernating
7491,5a0cba6c-e9d2-4612-98c2-968482c548df,24,2,,2,1,Hibernating
7492,8854351e-633e-48ec-a29f-34e9ef849a14,24,2,,2,1,Hibernating
7493,ff1f3726-2a14-4c38-9e12-2f57a948ca6e,24,2,,2,1,Hibernating
7494,35f20210-2336-473b-b041-ac31a0c08531,24,2,,2,1,Hibernating
