project,country,install_date,user_count,buyer,dau,rev,LTV1,LTV3,LTV7
SL,Greece,2020-05-01,17,0,55,0.0,0.0,0.0,0.0
SL,Madagascar,2020-05-23,3,0,20,0.0,0.0,0.0,0.0
SL,Tonga,2020-04-29,1,0,1,0.0,0.0,0.0,0.0
SL,Bahrain,2020-05-10,7,0,20,0.0,0.0,0.0,0.0
SL,Ghana,2020-04-14,7,0,57,0.0,0.0,0.0,0.0
SL,Libya,2020-05-19,16,0,179,0.0,0.0,0.0,0.0
SL,Philippines,2020-04-13,2235,5,12434,57.179252,4.748103,39.131293,42.077959
SL,El Salvador,2020-04-18,10,0,50,0.0,0.0,0.0,0.0
SL,Albania,2020-03-18,5,0,14,0.0,0.0,0.0,0.0
SL,Western Sahara,2020-05-11,7,0,8,0.0,0.0,0.0,0.0
SL,Peru,2020-04-17,69,1,558,3.8803660000000004,0.0,0.0,0.0
SL,Senegal,2020-04-18,7,0,21,0.0,0.0,0.0,0.0
SL,Barbados,2020-03-21,2,0,6,0.0,0.0,0.0,0.0
SL,Benin,2020-04-17,3,0,21,0.0,0.0,0.0,0.0
SL,Vietnam,2020-03-24,1534,5,6228,55.3429,2.802309,5.349863,11.31593
SL,Morocco,2020-04-02,35,0,176,0.0,0.0,0.0,0.0
SL,Paraguay,2020-04-11,13,0,55,0.0,0.0,0.0,0.0
SL,Philippines,2020-04-03,1711,6,11459,31.634618999999997,1.474887,14.475398,17.732322
SL,Mali,2020-05-11,12,0,32,0.0,0.0,0.0,0.0
SL,Eritrea,2020-05-20,1,0,3,0.0,0.0,0.0,0.0
SL,Cameroon,2020-04-07,4,0,28,0.0,0.0,0.0,0.0
SL,Kuwait,2020-05-23,2,0,23,0.0,0.0,0.0,0.0
SL,Mauritius,2020-03-26,2,0,19,0.0,0.0,0.0,0.0
SL,Micronesia,2020-05-11,3,0,5,0.0,0.0,0.0,0.0
SL,Côte d’Ivoire,2020-04-30,16,0,59,0.0,0.0,0.0,0.0
SL,Uganda,2020-05-15,6,0,50,0.0,0.0,0.0,0.0
SL,Latvia,2020-03-18,2,0,10,0.0,0.0,0.0,0.0
SL,Austria,2020-03-24,5,1,12,10.737542,10.737542,10.737542,10.737542
SL,Poland,2020-05-19,8,0,78,0.0,0.0,0.0,0.0
SL,Argentina,2020-05-24,45,0,211,0.0,0.0,0.0,0.0
SL,Oman,2020-05-01,6,0,21,0.0,0.0,0.0,0.0
SL,Serbia,2020-05-17,4,0,29,0.0,0.0,0.0,0.0
SL,Tunisia,2020-03-27,9,0,63,0.0,0.0,0.0,0.0
SL,Eswatini,2020-04-15,2,0,5,0.0,0.0,0.0,0.0
SL,Switzerland,2020-05-15,6,0,27,0.0,0.0,0.0,0.0
SL,Belarus,2020-04-28,16,0,75,0.0,0.0,0.0,0.0
SL,Timor-Leste,2020-04-11,1,0,11,0.0,0.0,0.0,0.0
SL,Afghanistan,2020-05-07,9,0,38,0.0,0.0,0.0,0.0
SL,Madagascar,2020-04-07,3,0,25,0.0,0.0,0.0,0.0
SL,Djibouti,2020-04-19,1,0,6,0.0,0.0,0.0,0.0
SL,Oman,2020-04-20,9,0,27,0.0,0.0,0.0,0.0
SL,Germany,2020-05-21,101,2,398,6.55766,3.280007,6.55766,6.55766
SL,Nigeria,2020-05-04,30,0,210,0.0,0.0,0.0,0.0
SL,Cuba,2020-04-26,7,0,52,0.0,0.0,0.0,0.0
SL,Mayotte,2020-03-22,1,0,7,0.0,0.0,0.0,0.0
SL,Guinea,2020-04-28,2,0,7,0.0,0.0,0.0,0.0
SL,Libya,2020-03-19,18,0,126,0.0,0.0,0.0,0.0
SL,Czechia,2020-04-13,7,0,32,0.0,0.0,0.0,0.0
SL,Cameroon,2020-05-04,5,0,25,0.0,0.0,0.0,0.0
SL,Kuwait,2020-03-27,6,0,18,0.0,0.0,0.0,0.0
SL,Thailand,2020-04-26,431,5,1555,88.29185600000001,4.623224,14.328029,18.027663
SL,Guadeloupe,2020-05-13,14,0,33,0.0,0.0,0.0,0.0
SL,Maldives,2020-04-12,4,0,13,0.0,0.0,0.0,0.0
SL,Bhutan,2020-05-17,8,0,31,0.0,0.0,0.0,0.0
SL,Tonga,2020-03-30,1,0,4,0.0,0.0,0.0,0.0
SL,Netherlands,2020-04-09,14,0,59,0.0,0.0,0.0,0.0
SL,El Salvador,2020-05-15,15,0,96,0.0,0.0,0.0,0.0
SL,Congo - Kinshasa,2020-03-21,4,0,23,0.0,0.0,0.0,0.0
SL,Uruguay,2020-05-06,14,0,26,0.0,0.0,0.0,0.0
SL,Guatemala,2020-05-18,20,0,174,0.0,0.0,0.0,0.0
SL,Mozambique,2020-05-23,4,0,15,0.0,0.0,0.0,0.0
SL,Taiwan,2020-04-25,22,0,67,0.0,0.0,0.0,0.0
SL,Cuba,2020-04-23,12,0,60,0.0,0.0,0.0,0.0
SL,Burkina Faso,2020-04-15,1,0,19,0.0,0.0,0.0,0.0
SL,Syria,2020-04-25,14,0,90,0.0,0.0,0.0,0.0
SL,Philippines,2020-04-26,1600,7,11223,94.660912,15.051645999999998,53.135161999999987,70.967094999999986
SL,Brunei,2020-04-17,9,0,35,0.0,0.0,0.0,0.0
SL,Spain,2020-04-30,33,0,126,0.0,0.0,0.0,0.0
SL,Israel,2020-05-02,8,0,32,0.0,0.0,0.0,0.0
SL,Haiti,2020-05-05,4,0,14,0.0,0.0,0.0,0.0
SL,Azerbaijan,2020-04-27,10,0,21,0.0,0.0,0.0,0.0
SL,Tajikistan,2020-04-05,5,0,29,0.0,0.0,0.0,0.0
SL,Guatemala,2020-03-23,27,0,107,0.0,0.0,0.0,0.0
SL,Slovenia,2020-04-24,2,0,4,0.0,0.0,0.0,0.0
SL,New Zealand,2020-03-29,5,0,26,0.0,0.0,0.0,0.0
SL,Tanzania,2020-03-30,5,0,15,0.0,0.0,0.0,0.0
SL,Guadeloupe,2020-05-11,6,0,16,0.0,0.0,0.0,0.0
SL,Madagascar,2020-04-14,2,0,13,0.0,0.0,0.0,0.0
SL,Zambia,2020-04-26,2,0,16,0.0,0.0,0.0,0.0
SL,Kuwait,2020-03-19,5,0,18,0.0,0.0,0.0,0.0
SL,Guinea,2020-05-19,2,0,14,0.0,0.0,0.0,0.0
SL,Austria,2020-05-20,5,0,19,0.0,0.0,0.0,0.0
SL,Ireland,2020-03-21,4,0,16,0.0,0.0,0.0,0.0
SL,Kosovo,2020-05-20,1,0,9,0.0,0.0,0.0,0.0
SL,Honduras,2020-04-14,7,0,51,0.0,0.0,0.0,0.0
SL,Israel,2020-04-20,7,0,47,0.0,0.0,0.0,0.0
SL,Seychelles,2020-04-30,2,0,6,0.0,0.0,0.0,0.0
SL,Jordan,2020-03-29,13,0,71,0.0,0.0,0.0,0.0
SL,Panama,2020-03-21,8,0,51,0.0,0.0,0.0,0.0
SL,Singapore,2020-04-27,13,0,91,0.0,0.0,0.0,0.0
SL,Fiji,2020-05-10,6,0,17,0.0,0.0,0.0,0.0
SL,Ethiopia,2020-05-06,14,0,50,0.0,0.0,0.0,0.0
SL,Honduras,2020-04-03,18,0,75,0.0,0.0,0.0,0.0
SL,Oman,2020-05-23,5,0,25,0.0,0.0,0.0,0.0
SL,Uruguay,2020-05-24,6,0,19,0.0,0.0,0.0,0.0
SL,Mozambique,2020-05-13,10,0,25,0.0,0.0,0.0,0.0
SL,Costa Rica,2020-03-22,18,0,67,0.0,0.0,0.0,0.0
SL,North Macedonia,2020-04-19,3,0,7,0.0,0.0,0.0,0.0
SL,Brunei,2020-05-05,1,0,20,0.0,0.0,0.0,0.0
SL,Chile,2020-04-08,28,0,124,0.0,0.0,0.0,0.0
SL,Israel,2020-04-16,8,0,35,0.0,0.0,0.0,0.0
SL,Syria,2020-04-21,17,0,85,0.0,0.0,0.0,0.0
SL,Gabon,2020-05-23,5,0,19,0.0,0.0,0.0,0.0
SL,Japan,2020-05-22,18,0,100,0.0,0.0,0.0,0.0
SL,Canada,2020-05-04,23,0,75,0.0,0.0,0.0,0.0
SL,French Polynesia,2020-03-25,1,0,15,0.0,0.0,0.0,0.0
SL,Haiti,2020-05-12,16,0,37,0.0,0.0,0.0,0.0
SL,,2020-05-18,33,0,397,0.0,0.0,0.0,0.0
SL,Egypt,2020-04-18,357,0,1494,0.0,0.0,0.0,0.0
SL,Philippines,2020-04-01,1870,12,11220,185.374121,5.917028,16.845498000000003,25.411925
SL,Saudi Arabia,2020-04-27,67,2,307,80.020907,0.0,9.036771,80.020907
SL,Yemen,2020-05-08,38,0,147,0.0,0.0,0.0,0.0
SL,Kazakhstan,2020-05-15,127,0,830,0.0,0.0,0.0,0.0
SL,Bangladesh,2020-04-19,76,1,291,8.681153,8.681153,8.681153,8.681153
SL,Myanmar (Burma),2020-04-17,102,0,421,0.0,0.0,0.0,0.0
SL,Spain,2020-05-17,35,0,164,0.0,0.0,0.0,0.0
SL,Italy,2020-04-10,34,0,144,0.0,0.0,0.0,0.0
SL,Poland,2020-04-29,15,0,73,0.0,0.0,0.0,0.0
SL,Brunei,2020-04-11,5,0,24,0.0,0.0,0.0,0.0
SL,Italy,2020-03-22,74,0,207,0.0,0.0,0.0,0.0
SL,Algeria,2020-05-24,64,0,385,0.0,0.0,0.0,0.0
SL,Paraguay,2020-03-25,12,0,46,0.0,0.0,0.0,0.0
SL,Iraq,2020-05-18,149,0,980,0.0,0.0,0.0,0.0
SL,Trinidad & Tobago,2020-04-18,6,0,27,0.0,0.0,0.0,0.0
SL,Bolivia,2020-04-10,36,0,246,0.0,0.0,0.0,0.0
SL,Lithuania,2020-05-11,10,0,33,0.0,0.0,0.0,0.0
SL,Austria,2020-04-28,3,0,19,0.0,0.0,0.0,0.0
SL,Trinidad & Tobago,2020-04-26,9,0,18,0.0,0.0,0.0,0.0
SL,Algeria,2020-03-20,70,0,263,0.0,0.0,0.0,0.0
SL,Ireland,2020-04-21,4,0,10,0.0,0.0,0.0,0.0
SL,Guatemala,2020-04-15,20,0,105,0.0,0.0,0.0,0.0
SL,Sudan,2020-04-20,15,0,80,0.0,0.0,0.0,0.0
SL,Paraguay,2020-04-04,7,0,46,0.0,0.0,0.0,0.0
SL,Guyana,2020-05-10,11,0,35,0.0,0.0,0.0,0.0
SL,Djibouti,2020-05-05,1,0,4,0.0,0.0,0.0,0.0
SL,Slovakia,2020-05-16,1,0,18,0.0,0.0,0.0,0.0
SL,Palestine,2020-04-25,11,0,37,0.0,0.0,0.0,0.0
SL,Moldova,2020-05-16,3,0,35,0.0,0.0,0.0,0.0
SL,Cuba,2020-03-26,6,0,44,0.0,0.0,0.0,0.0
SL,Oman,2020-04-11,4,0,25,0.0,0.0,0.0,0.0
SL,United Arab Emirates,2020-04-15,19,0,75,0.0,0.0,0.0,0.0
SL,Taiwan,2020-04-08,7,0,45,0.0,0.0,0.0,0.0
SL,Gabon,2020-04-23,3,0,14,0.0,0.0,0.0,0.0
SL,Gabon,2020-03-26,4,0,20,0.0,0.0,0.0,0.0
SL,St. Lucia,2020-05-03,1,0,5,0.0,0.0,0.0,0.0
SL,Timor-Leste,2020-04-25,2,0,16,0.0,0.0,0.0,0.0
SL,French Polynesia,2020-05-24,1,0,13,0.0,0.0,0.0,0.0
SL,St. Kitts & Nevis,2020-03-31,1,0,2,0.0,0.0,0.0,0.0
SL,Botswana,2020-04-18,2,0,7,0.0,0.0,0.0,0.0
SL,Mali,2020-05-04,4,0,24,0.0,0.0,0.0,0.0
SL,Czechia,2020-04-21,9,0,29,0.0,0.0,0.0,0.0
SL,Benin,2020-03-26,1,0,7,0.0,0.0,0.0,0.0
SL,Tonga,2020-03-27,1,0,3,0.0,0.0,0.0,0.0
SL,Panama,2020-04-26,16,0,47,0.0,0.0,0.0,0.0
SL,Tunisia,2020-03-29,10,0,69,0.0,0.0,0.0,0.0
SL,Israel,2020-04-23,12,0,51,0.0,0.0,0.0,0.0
SL,Switzerland,2020-04-06,1,0,8,0.0,0.0,0.0,0.0
SL,Oman,2020-04-30,8,0,35,0.0,0.0,0.0,0.0
SL,Costa Rica,2020-03-21,18,0,81,0.0,0.0,0.0,0.0
SL,Austria,2020-04-13,2,0,16,0.0,0.0,0.0,0.0
SL,Albania,2020-03-26,3,0,18,0.0,0.0,0.0,0.0
SL,Yemen,2020-05-16,21,0,142,0.0,0.0,0.0,0.0
SL,Guyana,2020-04-29,4,0,20,0.0,0.0,0.0,0.0
SL,El Salvador,2020-04-14,8,0,61,0.0,0.0,0.0,0.0
SL,Ethiopia,2020-03-23,2,0,19,0.0,0.0,0.0,0.0
SL,Togo,2020-05-14,7,0,23,0.0,0.0,0.0,0.0
SL,Mauritius,2020-04-17,2,0,17,0.0,0.0,0.0,0.0
SL,Luxembourg,2020-05-11,2,0,6,0.0,0.0,0.0,0.0
SL,Turkmenistan,2020-04-10,4,0,14,0.0,0.0,0.0,0.0
SL,Serbia,2020-04-05,6,0,19,0.0,0.0,0.0,0.0
SL,Djibouti,2020-05-08,4,0,11,0.0,0.0,0.0,0.0
SL,Jordan,2020-04-09,14,0,61,0.0,0.0,0.0,0.0
SL,Hong Kong,2020-03-17,1,0,19,0.0,0.0,0.0,0.0
SL,Maldives,2020-04-29,1,0,17,0.0,0.0,0.0,0.0
SL,China,2020-05-02,28,0,81,0.0,0.0,0.0,0.0
SL,Ethiopia,2020-03-20,4,0,29,0.0,0.0,0.0,0.0
SL,Honduras,2020-03-19,23,0,101,0.0,0.0,0.0,0.0
SL,Ireland,2020-04-20,2,0,7,0.0,0.0,0.0,0.0
SL,Togo,2020-03-19,2,0,12,0.0,0.0,0.0,0.0
SL,Mali,2020-04-01,2,0,15,0.0,0.0,0.0,0.0
SL,Zimbabwe,2020-05-21,4,0,17,0.0,0.0,0.0,0.0
SL,Georgia,2020-05-07,3,0,18,0.0,0.0,0.0,0.0
SL,Moldova,2020-04-02,3,0,19,0.0,0.0,0.0,0.0
SL,Jamaica,2020-04-02,7,1,43,109.92999999999999,19.98,19.98,69.96
SL,Estonia,2020-05-02,1,0,3,0.0,0.0,0.0,0.0
SL,Guam,2020-03-30,1,0,5,0.0,0.0,0.0,0.0
SL,Chile,2020-04-17,50,0,161,0.0,0.0,0.0,0.0
SL,Kuwait,2020-05-10,16,0,38,0.0,0.0,0.0,0.0
SL,Belize,2020-05-13,5,0,12,0.0,0.0,0.0,0.0
SL,Côte d’Ivoire,2020-04-28,7,0,40,0.0,0.0,0.0,0.0
SL,Kenya,2020-03-18,16,0,108,0.0,0.0,0.0,0.0
SL,Australia,2020-05-04,11,0,42,0.0,0.0,0.0,0.0
SL,Azerbaijan,2020-03-26,9,0,19,0.0,0.0,0.0,0.0
SL,North Macedonia,2020-03-26,2,0,3,0.0,0.0,0.0,0.0
SL,Zimbabwe,2020-04-16,5,0,19,0.0,0.0,0.0,0.0
SL,Albania,2020-05-22,2,0,17,0.0,0.0,0.0,0.0
SL,Serbia,2020-04-25,6,0,22,0.0,0.0,0.0,0.0
SL,Zimbabwe,2020-03-20,2,0,16,0.0,0.0,0.0,0.0
SL,Japan,2020-04-13,24,1,106,27.904654000000004,7.424318,15.104680000000002,27.904654000000004
SL,Botswana,2020-05-13,11,0,30,0.0,0.0,0.0,0.0
SL,Uruguay,2020-04-18,12,0,28,0.0,0.0,0.0,0.0
SL,Taiwan,2020-03-24,10,0,55,0.0,0.0,0.0,0.0
SL,Kyrgyzstan,2020-04-14,15,0,45,0.0,0.0,0.0,0.0
SL,Poland,2020-05-24,10,0,58,0.0,0.0,0.0,0.0
SL,Laos,2020-04-17,65,0,329,0.0,0.0,0.0,0.0
SL,Honduras,2020-03-25,15,0,67,0.0,0.0,0.0,0.0
SL,Namibia,2020-03-28,1,0,11,0.0,0.0,0.0,0.0
SL,Albania,2020-05-21,4,0,21,0.0,0.0,0.0,0.0
SL,Togo,2020-05-15,5,0,25,0.0,0.0,0.0,0.0
SL,Puerto Rico,2020-04-13,3,0,8,0.0,0.0,0.0,0.0
SL,Hong Kong,2020-05-23,3,0,31,0.0,0.0,0.0,0.0
SL,El Salvador,2020-04-13,13,0,62,0.0,0.0,0.0,0.0
SL,Namibia,2020-04-24,1,0,9,0.0,0.0,0.0,0.0
SL,Bosnia & Herzegovina,2020-05-16,2,0,17,0.0,0.0,0.0,0.0
SL,Niger,2020-05-13,13,0,31,0.0,0.0,0.0,0.0
SL,Côte d’Ivoire,2020-04-04,4,0,45,0.0,0.0,0.0,0.0
SL,Rwanda,2020-03-22,2,0,3,0.0,0.0,0.0,0.0
SL,Mali,2020-04-25,2,1,20,14.73,0.0,9.78,14.73
SL,Guatemala,2020-05-03,29,0,184,0.0,0.0,0.0,0.0
SL,Angola,2020-05-15,3,0,31,0.0,0.0,0.0,0.0
SL,South Africa,2020-04-12,35,0,199,0.0,0.0,0.0,0.0
SL,Honduras,2020-03-17,20,1,82,5.9,0.0,0.0,4.92
SL,Gambia,2020-05-21,1,0,4,0.0,0.0,0.0,0.0
SL,Côte d’Ivoire,2020-05-05,6,0,47,0.0,0.0,0.0,0.0
SL,,2020-04-30,5,0,31,0.0,0.0,0.0,0.0
SL,Netherlands,2020-05-10,32,0,124,0.0,0.0,0.0,0.0
SL,Réunion,2020-03-20,2,0,15,0.0,0.0,0.0,0.0
SL,Senegal,2020-05-07,7,0,25,0.0,0.0,0.0,0.0
SL,Botswana,2020-04-27,5,0,13,0.0,0.0,0.0,0.0
SL,United States,2020-04-28,333,14,1202,295.59000000000003,132.87,181.8,195.76000000000002
SL,Mongolia,2020-04-11,13,0,73,0.0,0.0,0.0,0.0
SL,India,2020-03-29,1454,5,5118,4.2523170000000006,3.337604,3.337604,3.337604
SL,Yemen,2020-04-20,20,0,109,0.0,0.0,0.0,0.0
SL,Panama,2020-04-22,10,0,40,0.0,0.0,0.0,0.0
SL,Curaçao,2020-04-01,1,0,2,0.0,0.0,0.0,0.0
SL,Zimbabwe,2020-05-16,3,0,22,0.0,0.0,0.0,0.0
SL,Dominica,2020-05-23,1,0,1,0.0,0.0,0.0,0.0
SL,Puerto Rico,2020-03-30,1,0,11,0.0,0.0,0.0,0.0
SL,Congo - Kinshasa,2020-03-23,5,0,16,0.0,0.0,0.0,0.0
SL,Burkina Faso,2020-04-14,1,0,14,0.0,0.0,0.0,0.0
SL,,2020-04-06,13,0,77,0.0,0.0,0.0,0.0
SL,New Caledonia,2020-05-04,1,0,7,0.0,0.0,0.0,0.0
SL,Hungary,2020-04-19,14,0,43,0.0,0.0,0.0,0.0
SL,Australia,2020-03-29,10,0,52,0.0,0.0,0.0,0.0
SL,Congo - Kinshasa,2020-05-16,3,0,27,0.0,0.0,0.0,0.0
SL,Anguilla,2020-04-15,1,0,1,0.0,0.0,0.0,0.0
SL,Zimbabwe,2020-04-06,3,0,14,0.0,0.0,0.0,0.0
SL,Guatemala,2020-04-19,25,0,149,0.0,0.0,0.0,0.0
SL,India,2020-04-17,1681,7,5584,22.924416,4.299448,7.832941,10.574186999999998
SL,El Salvador,2020-04-29,15,0,60,0.0,0.0,0.0,0.0
SL,Lithuania,2020-05-19,4,0,9,0.0,0.0,0.0,0.0
SL,Honduras,2020-04-18,12,0,61,0.0,0.0,0.0,0.0
SL,Moldova,2020-04-22,10,0,23,0.0,0.0,0.0,0.0
SL,Japan,2020-03-17,26,0,129,0.0,0.0,0.0,0.0
SL,Syria,2020-05-20,16,0,115,0.0,0.0,0.0,0.0
SL,Timor-Leste,2020-03-28,1,0,10,0.0,0.0,0.0,0.0
SL,Romania,2020-05-05,11,0,44,0.0,0.0,0.0,0.0
SL,Congo - Kinshasa,2020-04-30,3,0,17,0.0,0.0,0.0,0.0
SL,Canada,2020-04-06,16,0,92,0.0,0.0,0.0,0.0
SL,Bolivia,2020-03-27,57,0,248,0.0,0.0,0.0,0.0
SL,Indonesia,2020-05-16,2614,9,20627,8.751603,1.14389,6.3923799999999993,8.751603
SL,Afghanistan,2020-04-12,11,1,52,9.08698,9.08698,9.08698,9.08698
SL,Ireland,2020-03-28,1,0,4,0.0,0.0,0.0,0.0
SL,Brazil,2020-05-20,362,1,1672,15.148207,0.0,15.148207,15.148207
SL,Vietnam,2020-03-27,2701,6,9483,21.105195,8.130559,14.479292000000001,18.542783999999997
SL,Colombia,2020-04-14,101,0,445,0.0,0.0,0.0,0.0
SL,Chile,2020-03-27,21,0,138,0.0,0.0,0.0,0.0
SL,Chile,2020-05-12,97,0,268,0.0,0.0,0.0,0.0
SL,Malta,2020-04-16,1,0,2,0.0,0.0,0.0,0.0
SL,Moldova,2020-05-09,29,0,47,0.0,0.0,0.0,0.0
SL,Myanmar (Burma),2020-04-30,113,0,423,0.0,0.0,0.0,0.0
SL,Australia,2020-03-28,6,0,52,0.0,0.0,0.0,0.0
SL,Belarus,2020-04-27,23,0,78,0.0,0.0,0.0,0.0
SL,Russia,2020-04-19,206,0,665,0.0,0.0,0.0,0.0
SL,Cambodia,2020-03-27,52,0,296,0.0,0.0,0.0,0.0
SL,Qatar,2020-05-20,4,0,11,0.0,0.0,0.0,0.0
SL,Qatar,2020-05-18,5,0,21,0.0,0.0,0.0,0.0
SL,Réunion,2020-03-17,5,0,19,0.0,0.0,0.0,0.0
SL,Czechia,2020-04-28,9,0,26,0.0,0.0,0.0,0.0
SL,Singapore,2020-04-16,13,0,94,0.0,0.0,0.0,0.0
SL,Egypt,2020-05-04,368,1,1542,3.183189,3.183189,3.183189,3.183189
SL,Cameroon,2020-05-16,4,0,42,0.0,0.0,0.0,0.0
SL,Belize,2020-05-08,5,0,12,0.0,0.0,0.0,0.0
SL,Kosovo,2020-03-22,4,0,8,0.0,0.0,0.0,0.0
SL,Cameroon,2020-05-10,12,0,37,0.0,0.0,0.0,0.0
SL,Ethiopia,2020-05-08,18,0,61,0.0,0.0,0.0,0.0
SL,Uzbekistan,2020-04-30,35,0,171,0.0,0.0,0.0,0.0
SL,Spain,2020-05-22,37,0,128,0.0,0.0,0.0,0.0
SL,Malawi,2020-05-19,2,0,6,0.0,0.0,0.0,0.0
SL,Romania,2020-04-11,22,0,45,0.0,0.0,0.0,0.0
SL,Ethiopia,2020-03-21,10,0,33,0.0,0.0,0.0,0.0
SL,Belgium,2020-04-09,8,0,27,0.0,0.0,0.0,0.0
SL,Switzerland,2020-05-02,2,0,17,0.0,0.0,0.0,0.0
SL,Haiti,2020-04-07,2,0,8,0.0,0.0,0.0,0.0
SL,Uganda,2020-04-20,4,0,27,0.0,0.0,0.0,0.0
SL,New Zealand,2020-04-06,5,0,22,0.0,0.0,0.0,0.0
SL,Senegal,2020-05-16,6,0,61,0.0,0.0,0.0,0.0
SL,Romania,2020-05-14,43,0,116,0.0,0.0,0.0,0.0
SL,Mongolia,2020-04-10,16,0,80,0.0,0.0,0.0,0.0
SL,Denmark,2020-03-22,4,0,8,0.0,0.0,0.0,0.0
SL,Syria,2020-05-07,17,0,88,0.0,0.0,0.0,0.0
SL,Suriname,2020-04-04,2,0,17,0.0,0.0,0.0,0.0
SL,China,2020-05-06,22,0,71,0.0,0.0,0.0,0.0
SL,Slovenia,2020-04-26,1,0,3,0.0,0.0,0.0,0.0
SL,Gambia,2020-05-17,1,0,2,0.0,0.0,0.0,0.0
SL,Ireland,2020-05-08,4,0,11,0.0,0.0,0.0,0.0
SL,Bhutan,2020-03-30,5,0,34,0.0,0.0,0.0,0.0
SL,Afghanistan,2020-04-13,10,0,49,0.0,0.0,0.0,0.0
SL,Brunei,2020-05-09,13,0,39,0.0,0.0,0.0,0.0
SL,Angola,2020-04-23,1,0,10,0.0,0.0,0.0,0.0
SL,Greece,2020-04-19,10,0,49,0.0,0.0,0.0,0.0
SL,Bahamas,2020-05-18,1,0,6,0.0,0.0,0.0,0.0
SL,Oman,2020-04-12,6,0,27,0.0,0.0,0.0,0.0
SL,Curaçao,2020-04-15,1,0,3,0.0,0.0,0.0,0.0
SL,Timor-Leste,2020-05-17,3,0,26,0.0,0.0,0.0,0.0
SL,Hungary,2020-05-05,5,0,37,0.0,0.0,0.0,0.0
SL,Czechia,2020-03-22,9,0,36,0.0,0.0,0.0,0.0
SL,Guam,2020-05-02,3,0,7,0.0,0.0,0.0,0.0
SL,Togo,2020-03-28,2,0,20,0.0,0.0,0.0,0.0
SL,French Polynesia,2020-04-24,1,0,8,0.0,0.0,0.0,0.0
SL,Philippines,2020-03-27,1821,7,11353,51.991689999999991,3.817514,16.755682999999998,17.932695999999996
SL,Bulgaria,2020-04-21,9,0,23,0.0,0.0,0.0,0.0
SL,Angola,2020-04-24,2,0,13,0.0,0.0,0.0,0.0
SL,Armenia,2020-04-07,5,0,15,0.0,0.0,0.0,0.0
SL,Curaçao,2020-05-08,3,0,7,0.0,0.0,0.0,0.0
SL,Jamaica,2020-04-03,8,0,46,0.0,0.0,0.0,0.0
SL,Kyrgyzstan,2020-05-01,14,0,52,0.0,0.0,0.0,0.0
SL,Qatar,2020-04-12,4,0,18,0.0,0.0,0.0,0.0
SL,Congo - Kinshasa,2020-05-22,5,0,31,0.0,0.0,0.0,0.0
SL,Réunion,2020-05-07,1,0,14,0.0,0.0,0.0,0.0
SL,Georgia,2020-03-27,10,0,35,0.0,0.0,0.0,0.0
SL,Moldova,2020-04-08,4,0,16,0.0,0.0,0.0,0.0
SL,Uruguay,2020-04-20,5,0,24,0.0,0.0,0.0,0.0
SL,United Arab Emirates,2020-04-28,16,0,99,0.0,0.0,0.0,0.0
SL,Puerto Rico,2020-03-22,4,0,12,0.0,0.0,0.0,0.0
SL,Sierra Leone,2020-04-22,1,0,1,0.0,0.0,0.0,0.0
SL,Norway,2020-05-20,2,0,18,0.0,0.0,0.0,0.0
SL,Zimbabwe,2020-04-22,1,0,16,0.0,0.0,0.0,0.0
SL,Botswana,2020-03-24,2,0,18,0.0,0.0,0.0,0.0
SL,Slovakia,2020-04-25,7,0,18,0.0,0.0,0.0,0.0
SL,Afghanistan,2020-04-16,3,0,32,0.0,0.0,0.0,0.0
SL,Chad,2020-04-22,1,0,2,0.0,0.0,0.0,0.0
SL,Vietnam,2020-05-24,1770,2,6889,6.18952,6.18952,6.18952,6.18952
SL,Mali,2020-05-12,10,0,38,0.0,0.0,0.0,0.0
SL,Portugal,2020-05-01,12,0,29,0.0,0.0,0.0,0.0
SL,Bulgaria,2020-05-02,8,0,27,0.0,0.0,0.0,0.0
SL,Moldova,2020-05-23,5,0,23,0.0,0.0,0.0,0.0
SL,Grenada,2020-04-05,1,0,3,0.0,0.0,0.0,0.0
SL,Sweden,2020-05-14,6,0,31,0.0,0.0,0.0,0.0
SL,Netherlands,2020-05-07,20,1,70,5.933176,0.0,5.933176,5.933176
SL,Sri Lanka,2020-04-09,18,0,82,0.0,0.0,0.0,0.0
SL,Trinidad & Tobago,2020-03-20,9,0,25,0.0,0.0,0.0,0.0
SL,Romania,2020-04-07,8,0,40,0.0,0.0,0.0,0.0
SL,Paraguay,2020-04-09,13,0,52,0.0,0.0,0.0,0.0
SL,Romania,2020-03-21,13,0,58,0.0,0.0,0.0,0.0
SL,Trinidad & Tobago,2020-03-21,8,0,28,0.0,0.0,0.0,0.0
SL,Guyana,2020-04-18,3,0,23,0.0,0.0,0.0,0.0
SL,Uganda,2020-04-05,3,0,24,0.0,0.0,0.0,0.0
SL,Tonga,2020-05-02,1,0,4,0.0,0.0,0.0,0.0
SL,Eswatini,2020-04-26,1,0,4,0.0,0.0,0.0,0.0
SL,Philippines,2020-04-29,1448,4,9836,70.380208,1.480184,24.341049,48.401965000000004
SL,French Guiana,2020-03-27,3,0,7,0.0,0.0,0.0,0.0
SL,Afghanistan,2020-05-24,7,0,65,0.0,0.0,0.0,0.0
SL,Libya,2020-04-10,20,0,134,0.0,0.0,0.0,0.0
SL,Comoros,2020-04-14,1,0,2,0.0,0.0,0.0,0.0
SL,Sudan,2020-03-23,12,0,57,0.0,0.0,0.0,0.0
